team_a,team_b,team_a_id,team_b_id,WinPct_diff,PPG_diff,OppPPG_diff,PointDiff_diff,eFG_diff,TOV_Rate_diff,ORB_Rate_diff,FTA_Rate_diff,SeedNum_diff,adjoe_diff,adjoe_ratio,adjde_diff,adjde_ratio,barthag_diff,barthag_ratio,sos_diff,sos_ratio,wab_diff,wab_ratio,adjt_diff,adjt_ratio
Duke,Iowa,1181,1234,0.24137931034482762,7.137931034482762,-2.551724137931025,9.689655172413786,0.007497094699762563,0.008785482168476091,0.06270347378737479,0.022567562825526022,,6.032489683886638,1.0494014018328994,-9.395041666363142,0.9061958255457742,0.07425964965465282,1.0818586635002183,0.04946250747402159,1.0714997758176754,11.732280673706926,7.055130413691737,2.780380193652597,1.0441231266685511
Duke,Utah St.,1181,1429,0.10960591133004938,0.5061576354679858,-7.8029556650246334,8.30911330049262,-0.0023172496810743848,0.0021872371800566864,0.03447783593358028,0.0012353503041622194,,5.17572911851444,1.0420898863052739,-11.269597186310023,0.8895467360740402,0.08606976052836546,1.0961289677313515,0.10175170495178731,1.1591141832500307,9.71992482070631,3.4607822190312065,-1.7518669960134474,0.9740642088968916
Duke,Kentucky,1181,1246,0.27586206896551735,1.5862068965517295,-10.103448275862071,11.6896551724138,0.04033231131272297,0.01339570301589059,0.014814958698995462,0.0004065648351662121,,8.26139674350182,1.0689122784454916,-9.144428539790582,0.9084690239756312,0.09086713644744127,1.1020337976748447,0.004603339292663655,1.0062478246761064,10.364836828695438,4.136088157990658,-2.518963146034608,0.9631263780865786
Duke,Ohio St.,1181,1326,0.31034482758620696,3.2068965517241423,-10.689655172413786,13.896551724137929,0.017356520837595646,0.014024513127728497,0.06953334709134529,-0.002284824827679388,,2.8966645107325633,1.0231275127370039,-10.789564259643498,0.8937516587189955,0.06368015645442748,1.0693871992238602,0.013692978116563559,1.0188195269864841,10.774951897135573,4.722038920483953,-0.34829862960631885,0.9947341247743159
Duke,UCLA,1181,1417,0.27586206896551735,5.0344827586206975,-9.172413793103452,14.20689655172415,0.03863110466380337,0.016922218906877784,0.06497986177336629,0.043347304811414133,,3.642869940638718,1.0292596835942247,-10.961050568427538,0.892244941472892,0.07058287695513887,1.077491512161787,0.027507615863309964,1.038539440353012,10.073238675928286,3.8007521760324545,1.1187769689435498,1.0172982415775744
Duke,Miami (FL),1181,1274,0.13793103448275867,0.13793103448276156,-7.551724137931025,7.6896551724137865,0.015603954495265193,-0.003215941960898222,0.002619843480127393,0.005612883984969841,,7.093258268492008,1.0585973007438219,-10.640954513397972,0.8950614991194725,0.09680009407177226,1.1094249330536035,0.10134833871149351,1.1583835097096529,9.817117257369611,3.548086798494574,-2.134391923409794,0.9685790032759658
Duke,Georgia,1181,1208,0.24137931034482762,-6.896551724137922,-15.896551724137929,9.000000000000007,0.029359982100703008,0.014637760747541292,0.026918305917972785,0.00993059993982609,,3.8549867881801276,1.0310162588335476,-13.929078285180353,0.8669492206825283,0.10342990627054349,1.117802371583868,0.07049070327676177,1.1050919217299382,11.068610809010949,5.255117492886968,-6.2264058206000925,0.9135472081304278
Duke,Clemson,1181,1155,0.206896551724138,8.103448275862078,-3.448275862068961,11.55172413793104,0.04023950231880835,0.009465579935694385,0.09726401072240037,-0.0037674639075016003,,11.631655916471004,1.0998317992314477,-6.127931824901623,0.9367529304536122,0.08848791409618306,1.0990974112693177,0.0586553060894871,1.085930465749363,10.492590092138894,4.3023942038346,1.5217764592532745,1.0236768539251542
Duke,Villanova,1181,1437,0.1724137931034484,5.65517241379311,-8.275862068965516,13.931034482758626,0.036922662766003755,0.00827221976561289,0.04876385577935549,0.0629748061847128,,8.546369384149685,1.0714592377329022,-9.727638265100893,0.9031965010181583,0.10040355990256022,1.113962635655482,0.034215601419177566,1.0483928012600598,9.734068229924109,3.473218672613509,0.858321576085828,1.0132179138889295
Duke,NC State,1181,1301,0.27586206896551735,-1.3793103448275872,-12.620689655172406,11.241379310344819,0.01926455991182019,0.012933006620770293,0.08306586305875557,0.04139673875548222,,,,,,,,,,,,,
Duke,SMU,1181,1374,0.27586206896551735,-2.9655172413793025,-15.517241379310342,12.55172413793104,0.012445812092912623,0.0063048373998234875,0.03439280590565719,0.049772468424539806,,5.124013851954317,1.0416518121429732,-14.140548511370383,0.865201542249241,0.11938438604732526,1.1384906434728783,0.027421565296645856,1.0384142437305837,13.685522450039038,-872.633237944272,-2.8239571237059806,0.9588454916510544
Duke,TCU,1181,1395,0.27586206896551735,4.551724137931032,-9.37931034482758,13.931034482758612,0.06868050438821971,-0.0027118818228828168,0.03389226118404137,-0.0164558760125591,,13.309616233195484,1.1159025191694896,-8.831224586188057,0.9113260387770336,0.1441921856245948,1.1722252666448816,0.06867076060345623,1.1021015651459272,11.290720941056222,5.745721906604316,-1.7784394468668268,0.9736811668027464
Duke,Auburn,1181,1120,0.4137931034482759,-0.5172413793103345,-17.413793103448278,16.896551724137943,0.05033502196201323,0.013490921583681786,-0.007425026787763911,-0.08458249353044617,,3.9691199789023557,1.0319638982004797,-14.97869116527302,0.8583435384452605,0.11749963884672288,1.1360068778700902,-0.01944032163580578,0.9744419907678091,13.49486379261522,78.11632526052705,-1.538558255587759,0.9771500105904208
Duke,Santa Clara,1181,1365,0.16436781609195406,-0.972413793103442,-10.583908045977005,9.611494252873563,0.025013767642041995,-0.002935452252620707,0.00878068020616185,0.1158516213168011,,3.1766482605025033,1.0254197807639442,-12.891292192956811,0.8756292889000254,0.08568580010139004,1.095659105379515,0.12879901126599647,1.2103047852597928,11.532266372858658,6.394982158463949,-3.463326832588308,0.9499936845603316
Duke,Indiana,1181,1231,0.3448275862068967,4.0344827586206975,-9.827586206896548,13.862068965517246,0.020031815090590044,0.021288402726747785,0.11162290242586498,0.03224685446434744,,6.218479367923578,1.0510021950543074,-11.301913355561453,0.8892650786297946,0.09597689514385366,1.1083934935499915,0.039437578912514426,1.0561937579991627,14.092076450116911,-32.37621774100432,-0.3910424297073547,0.9940917076146392
Duke,Texas,1181,1400,0.3238916256157637,-0.24384236453201424,-12.91009852216748,12.666256157635466,0.02346805129639451,0.009406288611779487,-0.0006917759952271285,-0.0821287446271502,,4.118519002346645,1.0332069828760886,-15.566788173939798,0.8535960506023627,0.12688636611054283,1.1484855324649745,0.06962292373245649,1.1036640475013273,13.872308792534128,-67.52166633387687,-1.299418784612655,0.9806328180295645
Duke,Texas A&M,1181,1401,0.27586206896551735,-5.241379310344826,-16.37931034482758,11.137931034482754,0.027361919781794697,0.01547856052978129,0.05366926576221509,0.012800417183155721,,8.290095017728603,1.0691682224768104,-10.560499853391676,0.8957722264643345,0.1079732551226199,1.1236167916829158,0.06742165680789658,1.1000585048814726,12.077038904189845,8.58218092602565,-5.21680186468177,0.926535578790894
Duke,VCU,1181,1433,0.1724137931034484,-0.5172413793103345,-10.3103448275862,9.793103448275865,0.030696521864117088,0.0025888508866567933,0.024584672646093986,-0.0758088686227461,,9.0288060136443,1.075798821833681,-12.712607551354822,0.8771413817422355,0.14676690223226563,1.1758413323189305,0.18158069119863995,1.3244503061540946,12.299115118098149,9.97259420289039,-3.021433616471654,0.9560939560035266
Duke,San Diego St.,1181,1361,0.26436781609195414,5.197956577266922,-8.406130268199227,13.60408684546615,0.04478875779576874,-0.013065693297746012,0.06625222028429667,0.006123172366449714,,15.960700486262198,1.1422731720342196,-5.287396064318713,0.944950624844829,0.12500686460656085,1.1459650327817252,0.09466999986397284,1.1464186037594302,13.766833750176072,-140.96070075535184,-2.7968503664057778,0.9592244198793485
Duke,New Mexico,1181,1307,0.18103448275862077,2.7561576354679858,-7.98152709359605,10.737684729064037,0.03678557701591023,0.007813685711201293,0.07248349716053698,0.013034724065741521,,11.743533003019223,1.100888889381038,-11.266720681542196,0.8895718154216511,0.1615199207514113,1.1969991329437601,0.14608817155471487,1.2454644923713925,14.092915905490374,-32.31197511583102,-4.030068130007379,0.9422829201842052
Duke,Oklahoma,1181,1328,0.4137931034482759,0.17241379310344485,-15.206896551724135,15.37931034482758,0.0273334111146184,0.015957710856577087,0.033738493337345465,0.027143511067998005,,3.041583443794565,1.0243127043442426,-15.035487260978172,0.8578827422255653,0.10843111065767363,1.1242060961055005,0.0422529570404333,1.0604479288168216,14.153959335549871,-28.237556925559655,-0.3480383408001728,0.9947380393236351
Duke,Cincinnati,1181,1153,0.3793103448275863,9.65517241379311,-4.999999999999993,14.655172413793103,0.07375711429719067,-0.005929543322643699,0.06237001348935867,0.07952440751878281,,15.867755342817247,1.1413275706391601,-2.860409431398864,0.969447005738438,0.09152520220114657,1.102848740669083,0.059177536840362976,1.0867619310361458,15.659303096785962,-6.871188444299063,-1.8502332377966155,0.9726477636473224
Duke,Tulsa,1181,1409,0.15325670498084298,-1.76500638569604,-11.03575989782886,9.27075351213282,0.002805398724320951,0.0063311412166503905,0.05996267908923336,-0.029749970648271673,,7.306964049007121,1.0604694753098045,-17.337426710926692,0.8396142386785124,0.1987720215880664,1.2539735728468524,0.2538295482069604,1.5207760026505486,14.692370777983,-13.368877590758668,-1.9701704399895164,0.9709262665632448
Duke,Baylor,1181,1124,0.4310344827586208,1.613300492610847,-15.124384236453203,16.73768472906405,0.03687999357680505,0.0029858974044061903,0.005467676317929493,0.01774474353386779,,4.838668361076316,1.0392412901508299,-15.719894808268137,0.8523686813409843,0.13757858010597024,1.1630379155533912,0.033687253268096407,1.0476099322955725,15.855298949850088,-6.254963118307701,-2.0404892124117566,0.9699197894908973
Duke,UCF,1181,1416,0.21674876847290647,0.6847290640394164,-15.267241379310342,15.951970443349758,0.02735045566161798,-0.0004873742492889077,0.02839510693233388,0.08425469811490183,,8.168920755124077,1.0680883692493313,-14.842271876914253,0.8594523559666091,0.16875816634284124,1.207660653337435,0.031241744647525604,1.0440015280367239,11.544102028043925,6.430587762605605,-3.3181193352358207,0.9519896477113714
Duke,Akron,1181,1103,0.116219667943806,-5.394636015325673,-13.480204342273304,8.085568326947628,-0.011784344715181638,0.0051910980477993945,0.02443707824956548,0.08350420622558319,,11.020951401681955,1.0940970508549268,-14.554037001598957,0.861804578916953,0.20897844283295486,1.2705426451887354,0.3477789219980611,1.8839075438116213,13.887082635866182,-62.9294077627286,-4.5147677857499104,0.9357869867366301
Duke,Seton Hall,1181,1371,0.27586206896551735,12.517241379310349,-2.2413793103448185,14.758620689655167,0.09379703702533032,-0.004034168788090597,0.026968216338733586,0.0265157194404127,,19.447151359096296,1.1789115175888483,-5.5026346618604975,0.9428377800372805,0.17971375420119773,1.224163817379588,0.06310827692653387,1.0930613213512055,13.93417328609434,-51.717873691953784,0.6381562126739482,1.009794217299134
Duke,Virginia Tech,1181,1439,0.31034482758620696,3.931034482758619,-12.068965517241374,15.999999999999993,0.04865342097335168,0.013554835595950193,0.05849655129070558,0.04073066921556079,,10.590336660892035,1.0900892336334633,-12.276711416210034,0.8808520912796192,0.16150657360535237,1.1969796472402727,0.060936041979303024,1.089571106611265,14.522628809393863,-16.029918445669306,-1.391317858795773,0.9792914743475898
Duke,Washington,1181,1449,0.4482758620689656,6.620689655172413,-10.241379310344819,16.86206896551723,0.05937994995655416,0.00865309146407349,0.038699718390701576,0.0774521157246904,,11.37192496258288,1.0973854958511107,-11.392825933245064,0.8884736693779512,0.15822857048595584,1.1922131744302533,0.012876484770062424,1.0176774239200141,16.635416672184675,-4.609537379457022,-1.253633170718814,0.9813024695999004
Duke,Missouri,1181,1281,0.24137931034482762,2.5172413793103487,-12.172413793103452,14.6896551724138,0.017932365642372772,-0.006610071562522107,0.03054295773824195,-0.05460813172262957,,8.274648939301727,1.069030452218898,-12.200825968767504,0.8815013021736551,0.12964709387038142,1.1522079669217977,0.06421459209611502,1.0948474892009854,12.521842409454857,11.907385073941755,-0.5772035444284427,0.9913034520648675
Duke,West Virginia,1181,1452,0.3448275862068967,12.965517241379317,-2.2413793103448185,15.206896551724135,0.06102833128013008,-0.004450437364094312,0.054584643910920494,0.030608284972650723,,19.660439921143762,1.1812293611853826,-5.800333902753934,0.9399310009341882,0.18911190537284572,1.238684591693613,0.08379515865383313,1.1274554405432713,15.558845883872284,-7.236601172300776,3.3319674933046883,1.0533434576296534
Duke,Boise St.,1181,1129,0.3014048531289911,5.642401021711365,-10.406130268199227,16.048531289910592,0.05517848717431706,0.009156550655887094,0.04557108155754397,-0.033279620638041296,,10.074897142870086,1.0853303746365477,-12.985330208015554,0.874835597761282,0.16575388450767448,1.2032125484838359,0.09621107228341297,1.1491575979614046,15.764447417996383,-6.52626822911594,0.05524897347834212,1.000840410984092
Duke,Stanford,1181,1390,0.31034482758620696,7.068965517241381,-9.931034482758612,16.999999999999993,0.0640175637200433,0.003287420910855793,0.05231326271137737,-0.0006576604586014945,,11.144639786746126,1.0952536972573674,-12.847634644191402,0.8759982530916467,0.17957594057248816,1.2239534183795473,0.05572620946624751,1.0812904087731727,14.553332835343321,-15.472819737652635,-1.2020216680554654,0.982058426885565
Duke,Florida St.,1181,1199,0.4137931034482759,3.1034482758620783,-15.137931034482754,18.241379310344833,0.06434219609423208,0.003288224189260086,0.0565381259229365,0.029146096618112127,,8.753778289239207,1.073320611713417,-13.117951123210702,0.8737187050616765,0.1493275062955296,1.179459772190612,0.06447955300104102,1.0952761406531288,15.42358743906178,-7.794732349923866,-4.807682705717497,0.9319045849481367
Duke,Belmont,1181,1125,0.0977011494252874,-0.8057471264367848,-10.783908045977007,9.978160919540223,-0.03950592255568908,-0.016184277139961706,0.08203493173045595,0.05208557613862841,,8.05600606844942,1.0670840833187203,-18.206917115392145,0.8329146759974245,0.22789076432944122,1.3024312840861418,0.27111039482285326,1.5766768250975163,14.288916683144267,-22.08165910293858,-3.1726783838725794,0.9539972449414587
Duke,Miami (OH),1181,1275,-0.06896551724137923,-4.172413793103445,-12.401856763925728,8.229442970822285,-0.015557802088409622,0.006393693634084194,0.12796442367503477,-0.02755001438992216,,11.514924404629042,1.0987310031404987,-16.78581195406177,0.843920681175414,0.26386086316219204,1.3677204097952063,0.3964702360787556,2.1499735878196886,11.228130344825647,5.598437564830973,-4.14555255877147,0.9407270301201295
Duke,Northwestern,1181,1321,0.48275862068965525,9.137931034482762,-9.999999999999993,19.137931034482754,0.06342609638387608,0.021321001379619092,0.10131309954639478,0.032926575521454116,,11.70803627947204,1.1005532723870388,-12.970451165085962,0.8749610826793818,0.19079046775506325,1.2413144181859745,0.014397743974576271,1.0198074100213763,17.342587558025926,-3.721987660740107,0.7012990810271873,1.0107737561773633
Duke,Yale,1181,1463,0.13103448275862073,2.547586206896554,-9.437241379310343,11.984827586206897,0.009550175668666894,0.021299428873716594,0.04787526580183665,0.017004928955633936,,9.540228204891406,1.0804376840493164,-19.05552813981474,0.8264782914082407,0.27350257124063804,1.3863486071861189,0.3193416448219139,1.756924442919095,14.328480994326801,-20.755187321684016,1.0323301194017063,1.015940315295873
Duke,Wake Forest,1181,1448,0.4137931034482759,3.6896551724137936,-14.586206896551722,18.275862068965516,0.04545771040080959,0.0013539898145808887,0.06873090310302749,0.0342394962574315,,10.288691651156057,1.0872992067795473,-14.805805699282104,0.8597492388787106,0.20130010852370783,1.2580372665822965,0.037737258772844506,1.0536409849970476,16.515561870201722,-4.8036809360808075,-2.485850392096367,0.9635934491402128
Duke,California,1181,1143,0.25246305418719217,5.6490147783251246,-10.124384236453203,15.773399014778327,0.0512570713464543,0.007922664506444688,0.12904484711302128,0.01156855851344124,,14.394579976717239,1.1265461941705999,-11.32238805997072,0.8890867199070582,0.20508235420866483,1.2641663359741402,0.1214458921825613,1.19594582139448,14.291133678384973,-22.002861740696996,-2.065575644884319,0.9695612305953462
Michigan,Arizona,1276,1112,0.0,1.896551724137936,0.10344827586206407,1.7931034482758719,0.036632457311144395,0.0010004466454594935,-0.03161843400891351,-0.04910652591012571,,0.7447258999055606,1.0058682457268158,-0.8403816175128611,0.9907987009754335,0.003479302544181606,1.003557454418183,0.05939945116980061,1.080383807334364,0.5063593572037988,1.0370531822113944,1.3938749787694462,1.0199047014204385
Michigan,Florida,1276,1196,0.13793103448275867,1.8275862068965552,-2.6896551724137936,4.517241379310347,0.04675297863794825,0.00492926156365299,-0.06653975900765535,-0.0017944192818410976,,1.5703892859828414,1.0124553009029655,-1.6942401466830432,0.9816216711655453,0.007804770221090829,1.0080168175461086,0.03990321043419831,1.052611470198603,5.636936365018995,1.6604384212938113,1.0296854683908379,1.0146279527138067
Michigan,Houston,1276,1222,0.10344827586206906,11.448275862068968,6.448275862068954,5.000000000000007,0.06724315460432928,0.02966289967147849,0.009653828565764688,0.11317549528914123,,2.3093744665648046,1.018424440273861,-1.8425146069311609,0.980045355036169,0.010124847544425664,1.0104250816019245,0.06737013530448965,1.092164672223797,5.185391694333038,1.5770080992029991,8.098993504793178,1.1279011998624389
Michigan,Gonzaga,1276,1211,0.027808676307008007,2.997775305895445,2.4660734149054377,0.5317018909900071,0.02532896176010735,0.008841686014900693,0.007709825378739488,0.07300783695480961,,7.389791297463802,1.0614471595433779,-3.4626473840553587,0.9631457922128586,0.036488484106658836,1.0386216698305206,0.17076784276616608,1.2721092815028083,6.8063746590428815,1.9240629830664842,2.4960262839395,1.0362135249146671
Michigan,Iowa St.,1276,1235,0.10344827586206906,6.4827586206896655,3.206896551724128,3.2758620689655373,0.015849393178869242,0.0010145532921504996,0.020888571180249893,0.02885704263220279,,3.9026797580816748,1.0315368917627088,-2.090605091314586,0.9774191792446361,0.015560513594143233,1.016112674488451,0.1012718189512063,1.1452821274056277,6.788454697024111,1.9193933060144444,4.466437812874261,1.066708227656048
Michigan,Illinois,1276,1228,0.1724137931034484,4.344827586206904,-0.8275862068965552,5.172413793103459,0.03188969025423605,0.019271203167522594,-0.039569815881070114,0.05263807489526279,,-4.2802910804836785,0.9675569800023732,-7.659873359273362,0.9219594831083446,0.013482406605040853,1.013930709402849,0.059716566711079166,1.0808476550935826,7.610166730888756,2.1597483717378774,5.709145632024374,1.0868811726630676
Michigan,Purdue,1276,1345,0.1724137931034484,6.65517241379311,-1.2068965517241423,7.862068965517253,0.007240214177968718,0.014867799844594298,0.01844483554980736,0.09948472131343411,,-4.90144015296228,0.963022992009724,-9.725725174167678,0.902954669897687,0.019803398186596044,1.0205968962231744,0.024642437179665633,1.0318491336295879,5.870306123160372,1.7071147363909864,6.801774279699799,1.1052588754218107
Michigan,UConn,1276,1163,0.03103448275862075,10.265517241379314,3.5574712643678055,6.708045977011508,0.02475602154035106,0.0036776908374039907,0.027177625239146685,0.07087917150832068,,4.58924885973552,1.0372918383645282,-4.408629120539203,0.9535450971424134,0.02918203981432843,1.0306508176079903,0.08410667981159237,1.1177574170713787,5.331411330032543,1.6030552470885966,6.83888252137028,1.1058939437144546
